ID_RSSD,predicted_lifespan,exists
5838093,1.6618754277891945,1
5760073,2.1213324207164046,1
5809628,1.5633127994524325,1
5786523,1.9190143737166239,1
5591914,1.6344969199178647,1
3668362,2.505622372152142,1
5215715,1.501145334245946,1
5756339,2.0809736753473875,1
4586481,1.5030800821355155,1
5403110,1.737144698563484,1
3300327,1.2867898699520877,1
114402,1.5934291581108908,1
5109841,1.6454483230663868,1
5613759,2.3675564681724866,1
5791442,1.6305817932922653,1
5837229,1.5906821811544642,1
3137701,1.9433264887063653,1
5813429,1.5292356833219147,1
5841011,1.4074013232945395,1
3437764,2.2802030572667142,1
431668,1.4291581108829527,1
5782570,1.6981211166454155,1
4282484,1.262149212867897,1
5810352,1.7021035820214498,1
3519156,2.566050650239562,1
4564023,1.5934291581108908,1
5835645,1.48939082819987,1
5807651,1.7015925165411858,1
3133897,2.3439338497586415,1
5825440,1.9920693588866056,1
5718784,2.3709331508099467,1
82239,1.5934291581108908,1
93619,1.6755646817248393,1
5835355,1.4774446725986725,1
5473533,1.6372347707049932,0
2518817,2.5051334702258896,1
79800,2.2624595026237646,1
5726752,1.893613369113709,1
5852165,1.4291581108829527,1
5112757,1.675473420031935,1
5725513,2.189288158795348,0
4421386,1.262149212867897,1
936341,1.6755646817248393,1
5856958,1.4291581108829527,1
5723162,2.487008898015056,1
5754568,2.1212837331340975,1
2260282,1.5551448779374903,1
56230,2.1676294775268077,1
5741915,1.4056472364778672,1
5791880,1.3716632443531749,1
3579543,1.3579739904175203,1
5813483,1.6372347707049932,1
2516112,1.229192182902655,1
2536017,2.300561259411357,1
5810549,1.721295916039245,1
3095753,1.7941957563312758,1
5853881,1.4291581108829527,1
3345784,2.505115217887308,1
2992547,1.3908373260323985,1
3128174,2.2192927218799876,1
3509634,2.3408624229979376,1
5770885,1.6148129815741645,1
5840005,1.3332603239790053,1
2428859,1.5934291581108908,1
5721083,2.4424366872005416,1
2094898,1.5879534565366262,1
725862,1.5030800821355155,1
3439487,1.4291581108829527,1
2579425,1.9476547138313034,1
1915286,1.5030800821355155,1
80002,2.3408624229979376,1
5839803,1.390828199863108,1
2942618,1.344284736481867,1
657271,2.3445493953912995,1
963954,1.8234086242299683,1
5763074,1.8595117499429619,1
5834723,1.2813050422085384,1
35842,1.5058179329226513,1
5826447,2.3408624229979376,1
5857683,1.331544604152401,1
5798852,1.7964590463153176,1
5820025,1.505808806753361,1
4229135,1.3307232489162666,1
594563,1.5030800821355155,1
835770,1.5931462468628863,1
5840340,1.7371206935888601,1
394156,2.385817932922649,1
4616379,1.3579739904175203,1
2121280,2.4426100793691616,1
130970,1.5030800821355155,1
5746509,2.3686698608259267,1
5272361,1.8716586812685432,1
3510733,1.3579739904175203,1
610977,2.5051334702258896,1
5818264,1.5441204654346263,1
609832,1.385425507643173,1
4444554,2.2448825005703994,1
5809495,1.5934291581108908,1
5758061,2.075674195756339,1
457752,2.1765822496007434,1
2809159,2.352051106548039,1
5728318,2.0084746259900257,1
159252,1.325943417750404,1
5809516,1.7168149669176285,1
5213467,1.5140314852840628,1
5789270,1.869961213780521,1
5617047,8.588793064111357,1
1662786,1.6809856262833753,1
3828054,1.300469997718453,1
305237,12.926050650239503,1
3522026,1.6755646817248393,1
926959,1.3456171571982727,1
4424127,3.8525271883793537,1
5753020,2.2274788957335065,1
5663192,1.8726808122290732,1
5856912,1.4291581108829527,1
5730142,1.4154077299878922,1
3029413,1.707086470454028,1
5832185,2.5161305042208455,1
5693573,2.5394387405886474,1
5830350,1.6372347707049932,1
5724169,2.407416533576687,1
5841208,1.3717727583846602,1
5792681,1.8453114305270377,1
905169,2.0724617841660935,1
5734131,1.4056472364778672,1
5753918,2.0208473799495423,1
5759291,2.0485420944558483,1
4174105,1.262149212867897,1
5728411,2.34821811544605,1
5812235,1.6235455167693424,1
5725531,0.62053388090349,0
5727937,2.3162217659137565,1
5716351,2.526096281086019,1
5851065,1.2731827515400458,1
5836325,1.4127675108373317,1
5780709,2.047967145790555,1
5729735,2.367337440109512,1
5742118,1.4056472364778672,1
3725836,1.6509240246406454,1
5788189,1.977786903947067,1
5806999,1.7795938854665712,1
5393930,5.4298608259183165,1
1863538,0.879438740588638,1
5850787,1.262149212867897,1
428257,1.5030800821355155,1
5787351,1.9110654802646558,1
3614891,1.210130047912396,1
4371164,1.774072553045861,1
1976429,2.340871549167228,1
5794283,2.339411362080779,1
5808845,1.698343600273792,1
4039736,1.2320146018708598,1
5136810,2.1824047456080264,1
4351737,1.5030800821355155,1
5343702,5.082829112480037,0
3150728,2.258900296600505,1
382854,1.8641037341242748,1
3679519,1.5884280173397292,1
5218097,1.7328741092355056,1
5789300,1.869961213780521,1
5061707,1.5030800821355155,1
2651965,1.5934291581108908,1
5734083,1.4056472364778672,1
5808881,1.7138945927446907,1
3628151,1.4291581108829527,1
5789122,1.8644855122062567,1
5743722,2.19933376753616,1
844660,1.5030800821355155,1
5733750,1.764796883472446,1
4495220,2.028948208989279,1
5782851,2.0068628793064103,1
5741625,2.358962158990916,1
3610718,2.0811133926534344,1
2169527,1.5030800821355155,1
5854860,1.4291581108829527,1
5405114,1.5852156057494962,1
5717406,2.466137348847823,1
107431,1.690714122746968,1
3381429,2.340734656627871,1
5781881,2.3018973305954833,1
5852343,1.4291581108829527,1
5561823,1.5934291581108908,1
5808612,1.681104266484136,1
5331914,5.013196440793973,1
2161035,2.391667807437819,1
5727384,2.4238831850330858,1
5786671,2.245522473191878,0
2682718,1.797117043121156,1
2507026,2.392407027150348,1
5422830,5.323677846224046,1
4494269,2.249938398357281,1
343668,1.5030800821355155,1
5551776,3.8251760590158974,1
2234087,1.4291581108829527,1
5804847,2.0810768879762795,1
5734739,1.9802690338948856,1
5840779,1.3853616244581397,1
5833883,1.5441660962810784,1
5799103,1.6976135067305549,1
5475528,1.5934291581108908,1
4095143,1.951457905544148,1
5758397,2.1591695185945663,1
5851104,1.9001232032854094,1
4642903,5.259767282683061,0
4104849,8.83717088751995,1
232182,2.0989459274469655,1
5780763,1.9886713818541382,1
5807129,1.7670271503536417,1
3509540,1.5934291581108908,1
5537976,2.3344558521560486,1
5727496,1.1972758384668025,1
5844610,1.4154506046087199,1
2100931,2.508911704312108,1
5722165,2.445617157198262,1
5730003,1.716176135067298,1
1516405,2.4676522929500475,1
2980151,2.1136208076659817,1
5841534,1.8684280173397287,1
5808500,1.6756376910791624,1
5754698,2.215374553197967,1
5783894,1.9798220396988393,1
3929009,1.403303673283134,1
1119794,1.6755646817248393,1
4181505,1.8088341318731458,1
1109290,1.295058179329218,1
5721672,2.4160164271047306,1
891655,1.5030800821355155,1
3519802,1.9004882500570428,1
2859284,1.4291581108829527,1
5717394,2.497166324435325,1
5721823,2.4681724845995974,1
1419412,1.6546201232032913,1
5783018,2.009564225416391,0
5806168,1.7036550308008203,1
5839205,1.3853524982888494,1
4206592,1.951457905544148,1
999494,1.5906913073237547,1
5826166,2.2323979009810553,1
3939839,1.5906913073237547,1
5585810,1.5934291581108908,1
5784912,1.894674880219015,1
5210242,1.5934291581108908,1
4160984,2.2605338809034934,1
4572121,1.6474469541410017,1
5743405,1.4056472364778672,1
2875640,2.4640474560803,1
4096243,2.3129089664613196,1
853260,1.5030800821355155,1
5777400,2.021984941820672,1
5687282,2.474670317134387,1
465711,2.4093908281998777,1
5833472,1.9413810936192828,1
5758904,2.143645904631531,1
354655,1.652548482774349,1
4174459,1.262149212867897,1
3720091,1.4291581108829527,1
5800652,1.7422952315765425,1
214852,1.8945744923568197,1
5741942,1.1718796315914841,1
3723328,1.5030800821355155,1
13756,1.5030800821355155,1
1026221,1.4319050878393733,1
973364,2.335952543919693,0
614564,1.5030800821355155,1
2314402,1.538681268537522,1
3393178,1.735624001825227,1
5755613,2.201213780515633,1
5693023,2.3030331910085504,1
4189743,2.301984941820665,1
2175069,1.5030800821355155,1
5826018,2.0431735941046227,1
4351746,1.5030800821355155,1
5759965,2.048371891398586,1
3638897,2.240273785078702,1
5857825,1.2922655715263467,1
5834648,1.9643531827515395,1
5729977,2.1804852080005954,1
1729474,2.4830298882044426,1
2021111,1.5030800821355155,1
221225,1.6646497832534846,1
2223643,1.6105133470225823,1
5742668,1.4056472364778672,1
4493927,2.3408624229979376,1
5812280,1.5946703171343846,1
3649651,2.2592470910335303,1
5229628,1.4031941592516493,1
4550147,1.3771389459274537,1
2166870,1.0520365046771618,1
5806588,1.7699657768651704,1
5783111,1.9209582477755052,1
5189366,2.125357846579613,1
5690938,1.5964134154688618,1
3856066,1.811060917180007,1
3302750,2.487799072172783,1
5010479,1.5961670088980204,1
262237,2.3978279717088804,1
127318,2.3055350216746464,1
4758952,2.3436459046315345,1
5759675,2.1000501939310965,1
5722558,2.496563997262159,1
4958967,2.3325119780971963,0
3159253,2.198475929728484,1
5812637,1.568505589778696,1
5857393,1.223883185033076,1
5225871,1.5934291581108908,1
955977,1.201368925393564,1
5812598,1.6208076659822128,1
5704769,2.4966552589550477,1
5742903,1.4056472364778672,1
3281958,1.5906913073237547,1
5809561,1.6372347707049932,1
2086549,1.6755646817248393,1
5783782,1.929980808202815,1
5841918,1.1775477222602508,1
1186741,1.4291581108829527,1
315508,2.3408624229979376,1
3816024,2.3463472507414855,1
5725223,2.329765001140773,1
5834116,1.5660506502395608,1
5767616,2.0609171800136825,0
104850,1.5934291581108908,1
4495949,0.7959085862042748,1
5798825,1.8863974446725942,1
3210042,1.938370978781662,1
5660146,2.3151266255989107,1
5785946,1.7099429614419417,1
5833650,1.492128678987,1
5461549,1.716176135067298,1
669975,1.7796212639744362,1
898458,1.1205749486652954,1
3622878,1.229192182902655,0
5806926,1.4047547342003137,1
5726426,2.316490987907821,1
4182052,1.5934291581108908,1
3310241,2.44912616929043,1
5729799,2.2051580075057142,1
2614728,2.332272591656566,1
369958,1.5030800821355155,1
652977,1.670107232489162,1
5728402,2.3493406342687804,1
924843,1.8425735797399052,1
3389201,1.5030800821355155,1
5620186,2.923522701346118,1
5756870,2.162527948893446,1
4435066,1.7819758156513839,1
5721588,2.3714278435079206,1
116657,1.5030800821355155,1
5743085,1.4056472364778672,1
5788040,1.8836413415468796,1
2427544,2.4640474560803,1
5695287,2.450339949806067,1
1142868,1.954140999315538,1
2237024,2.329459274469542,1
5742640,1.4056472364778672,1
5755239,2.1794113620807645,1
4116691,1.316530534641411,1
3560420,2.5100676857555646,0
5787605,1.8919461556011803,1
5730133,2.186533170397394,1
5726323,2.2526633204045976,1
1018150,1.3168240930869313,1
5755305,2.228355007985401,1
5725353,2.4680538443988165,1
2174969,1.5030800821355155,1
5681048,1.5733242071640452,1
100236,1.3908373260323985,1
4153575,1.6755646817248393,1
3056334,2.3408624229979376,0
5785254,1.9867031713438315,1
2498405,2.340816792151485,1
5684759,1.98853083884707,1
5423800,1.4730641113392622,1
1414725,2.4589550536162377,1
5788013,1.8836413415468796,1
5490491,1.390828199863108,1
5521210,2.343600273785082,1
3511477,1.5030800821355155,1
5838132,1.7509742185717634,1
5812132,1.6744330367328362,1
3587641,1.503874058863784,1
4377700,1.7098973305954879,1
4495855,2.276200319415917,0
5726060,2.441934747889564,1
1720891,2.4707739969362303,1
900678,2.097138945927446,1
796161,1.5030800821355155,1
628178,1.5906913073237547,1
3954917,1.5934291581108908,1
1857416,1.5030800821355155,1
5786569,1.8747980835044409,1
5840612,1.6343509012092177,1
5855988,1.270034223134844,1
5784677,1.970887519963497,1
626,1.5906913073237547,1
5851195,1.300469997718453,1
5818479,1.5906913073237547,1
662752,2.5051334702258896,1
2981439,1.4428473648186066,1
5854897,1.4291581108829527,1
289319,1.5934291581108908,1
923752,2.244763860369609,1
194767,2.1489212867898706,1
251709,2.340871549167228,1
5734298,1.2813141683778289,1
3487518,2.3271347087774212,1
5840180,1.3153091489847168,1
5840238,1.3216700889801523,1
5858363,1.270344512890722,1
2086147,1.6755646817248393,1
3188918,2.3394947687493812,1
1842645,10.627770933150849,0
5540042,2.343600273785082,1
5715037,2.50514259639518,1
2456245,1.5030800821355155,1
1729399,2.5050787132101466,1
4556774,2.0283276294775274,1
5690974,2.544020077572434,1
5721261,2.388220136240672,1
5733769,1.764796883472446,1
832845,2.543426876568554,1
3720037,1.7604198037873502,0
5857731,1.250841889117045,1
5826737,1.5884006388318581,0
5682474,1.8346064339493524,1
508850,2.113848961898243,1
5722361,2.4604351651086622,1
3749083,1.889360407635564,1
3684915,2.543408624229974,1
5833780,1.52485512206252,1
5722156,2.431613050422089,1
5654305,2.3627241615331926,1
5760662,1.4483048140543076,1
497459,1.5030800821355155,1
5851506,1.2594478667579212,1
5509825,4.604261921058648,1
5785478,1.9821279184728848,1
5782271,2.0477481177275805,1
5830248,1.492128678987,1
5725858,2.340177960301167,1
5710948,2.0691748421933247,1
5818189,1.308747433264891,1
5772683,1.9778142824549487,1
3622766,2.3408624229979376,1
5836987,1.483915126625605,1
4159951,1.6755646817248393,1
28255,2.1313347022587226,1
435107,1.9914764127043327,1
4562805,1.5030800821355155,1
5851364,1.407401323294541,1
5825749,1.837380789413644,1
5758641,1.837061373488486,1
5838945,1.431923340177954,1
3489893,1.568788501026689,1
3539341,1.5906913073237547,1
5722192,2.4497650011407606,1
5757215,1.4416609628108572,1
5788901,1.7111384896189883,1
987697,1.9551905087839423,1
3395604,1.6726808122290622,1
5839269,1.7473967602099083,1
1481754,1.8234086242299683,1
5143292,7.100898927675095,1
4513740,1.409719396082535,1
5783157,1.9877709331508118,1
5783278,2.0479123887748085,1
206183,1.596550308008208,1
5839773,1.472963723477064,1
3926763,2.176609628108615,1
5681011,1.9124709103353863,1
5011832,1.3524435318275208,1
5742145,1.4056472364778672,1
3675801,2.3986569320860824,1
4935520,1.262149212867897,1
1978151,1.3690075290896622,1
5837407,1.4345334245950168,1
5722718,2.1432352270134616,1
5783027,2.009564225416391,1
5813371,1.6454665754049675,1
3506361,1.344284736481867,1
5720095,0.7583584230558904,0
5829475,1.6208076659822128,1
143662,1.5961670088980204,1
5818040,1.6412229066849129,1
5851186,1.3359981747661356,1
3478468,1.4675154004106707,1
5806618,1.788044718229523,1
3929915,1.7539676020990143,1
5704394,2.318037873602553,1
1205923,2.2670960529317754,1
153504,2.439160392425273,1
5807080,1.779447866757924,1
4837567,1.7895140314852866,1
4511429,1.409719396082535,1
5786877,1.7577002053388204,1
5724954,2.260643394934984,1
5807035,1.7716358658453146,1
5788152,1.8624868811316393,1
3576195,1.5030800821355155,1
1726772,2.25323294547113,1
2531188,2.198475929728484,1
5688887,2.105407255304601,1
4905886,1.5030800821355155,1
5743647,2.2411042664841334,1
3975752,1.5934291581108908,1
5838712,2.243997262149207,1
928065,1.5030800821355155,1
5809404,1.6454483230663868,1
4398442,1.5934200319416005,1
144388,1.9220533880903403,1
5799073,1.551722564453576,1
346418,2.45859000684462,1
461151,1.7467853068674333,1
467863,1.5030800821355155,1
5729801,2.2965161505541385,1
5782039,1.9672279260780332,1
1432354,2.1845859000684444,1
5742529,1.4056472364778672,1
5751884,2.2943189596167026,1
5840658,1.617093315080995,1
4240934,2.3463381245722084,1
5765854,2.411982660278337,1
3682715,1.931115674195762,1
797467,1.7987679671457935,1
5788947,1.7324298425735765,1
5684021,1.5632577382310433,1
1128358,1.5979739904175245,1
290614,1.390846452201689,1
5806243,1.7412365959388516,1
492605,2.0778279717088695,1
5786297,1.9043303673283152,1
3104271,1.4291581108829527,1
5722606,2.3391384896189846,1
5728998,2.3914708342839726,1
3969283,1.5906913073237547,1
5754867,2.31363906000458,1
5811023,1.6591832078485114,1
746906,2.458781656399719,1
5817230,2.01976065534587,1
4859363,1.8425735797399052,1
136860,1.5030800821355155,1
5785151,1.990702715035373,1
4748618,2.3325712981975846,1
3497722,1.4291581108829527,1
618544,1.5906913073237547,1
3348468,1.5961670088980204,1
5612686,2.33899155829341,1
5780811,1.385379876796721,1
5742293,1.691626739676022,1
5782525,2.0013050422085383,1
3378371,2.259228838694961,1
5745502,2.0803559206023206,1
2970116,10.599443303673333,1
4156192,1.6755646817248393,1
3385968,1.4042094695427987,1
3143056,1.5933378964179865,1
2169956,1.9047334681188144,1
3104262,1.4291581108829527,1
5857517,1.9808654650543747,1
482772,2.4792448746781552,1
4911784,5.259767282683061,0
3464368,1.6755646817248393,1
5743393,1.4056472364778672,1
802231,1.344284736481867,1
2887399,2.0763951631302664,1
690009,1.5934291581108908,1
2955056,1.8425735797399052,1
2083315,1.3399771845767785,1
2523950,2.4004380561259504,0
3629943,12.591375770020486,1
5785955,1.7149897330595547,0
5837386,2.0815605749486603,1
2558943,1.5906913073237547,1
3209411,1.9708458437904073,1
5754782,2.240638831850321,1
5724235,1.5690978781656397,1
5809918,1.6345151722564457,1
806220,2.087611225188228,1
5808331,1.761724845995902,1
5815142,2.1002053388090354,1
425911,2.388846300098869,1
5829484,1.6208076659822128,1
5792506,2.247084884238889,1
3678503,1.6509240246406454,1
5727339,2.4233376429132742,1
5818433,1.5142639293894111,1
5752573,2.188208989276756,1
5838217,1.445594341775048,1
5757699,1.6148129815741645,1
5282436,2.507752680812226,1
5809507,1.6241204654346415,1
3922363,1.8284188911704324,1
2593131,2.1070955966233105,1
5065853,1.2414419347478913,1
5825347,1.59341090577231,1
5754942,2.2825510685223236,0
2852221,2.3183664156970014,1
964009,2.1160772682333184,1
2346524,2.117792184087864,1
5757671,1.8007586421456836,0
5807268,1.716249144421621,1
166568,1.5030800821355155,1
5852389,1.4291581108829527,1
4168403,1.7467853068674333,1
1102367,2.0037873602555276,1
887779,2.490349075975376,1
4250308,2.428473648186165,1
4842093,8.28417065936574,1
4495631,2.2220214464978243,1
5786318,1.9219073693817033,1
778185,1.9886196668948168,1
5717817,2.21054072553045,1
5742958,1.4056472364778672,1
3188561,2.3408624229979376,1
4496076,2.3408624229979376,1
5720107,0.7583584230558904,0
5720228,2.4422450376454496,1
5786699,1.8414419347478899,1
557401,2.3408624229979376,1
5752452,2.2136863205241064,1
5726350,2.370878393794201,1
5684133,1.0997216518366448,1
5756179,2.208952772073925,1
2954303,1.210130047912396,1
5839054,1.5879534565366262,1
5813380,1.6454665754049675,1
5808313,1.7039561943873986,1
556150,1.5030800821355155,1
5801239,1.7721925621720187,1
4397137,1.4291581108829527,1
3231579,1.3206753365274897,1
5809413,1.6454483230663868,1
4261911,12.594770704996531,1
5840818,1.4154688569473006,1
597041,1.344284736481867,1
4894999,1.7966359418967273,1
2603450,2.094866529774128,1
5686324,2.121569701117948,1
3389153,1.5030800821355155,1
5832439,1.5112936344969101,1
958884,2.151193246634723,1
5850723,2.026721423682412,1
5619498,11.61885466575401,1
790806,1.262149212867897,1
5858354,1.2703627652293032,1
3311565,2.373798767967149,1
5834330,1.432069358886601,1
4172389,2.249938398357281,1
4176855,2.043303673283141,1
3188619,2.129829036428617,1
1880348,1.5906913073237547,1
5723041,2.4099566506958707,1
5755556,2.170504220853287,1
4511531,1.5058179329226513,1
5844638,1.5411270819073628,1
5764633,1.8519237964864215,0
5728653,2.428473648186165,1
5673191,2.5390499657768633,1
5147124,1.344284736481867,1
1885932,2.0047684234542618,1
5737057,1.4056472364778672,1
5726480,2.3900737698684247,1
5858233,1.262149212867897,1
3624386,1.5030800821355155,1
5721430,2.501300479123887,1
5722080,2.4427195984485404,1
5743487,2.1545210351371265,1
5851935,1.4291581108829527,1
5855960,0.7524063933885968,1
5743562,1.4056472364778672,1
5678235,2.2800456308464545,1
474339,2.165681287931377,1
5760934,2.0846087154916675,1
4985075,1.6984257357974055,1
5693096,2.262076203513576,1
5169069,1.6783025325119674,1
3455311,1.3010266940451787,1
5832318,1.7177184576773803,1
811279,1.8834110361461467,0
5290730,4.3843029888204335,0
43155,1.5934291581108908,1
2738615,1.5934291581108908,1
2056364,2.34096737394479,1
5727375,2.028619666894823,1
3222139,7.884508327629492,1
47452,1.5058179329226513,1
48374,1.7369107916951858,1
5813184,1.9478713210130043,1
2858830,1.6430025096965457,1
4494287,2.316829308040798,1
5743704,2.216206883709532,1
5680283,0.5193501624240844,0
5752292,1.9416381473876367,1
364243,2.4242573579739806,1
5806917,1.7768651608487296,1
4849449,5.259767282683061,0
183668,1.6541546885694822,1
5355200,2.3570796258270663,1
20035,1.5934291581108908,1
548119,2.138763404061136,1
464620,1.5934291581108908,1
3196502,2.1136208076659817,1
3620418,1.6372347707049932,1
930563,1.5030800821355155,1
5517192,2.514419347478903,1
5802580,1.7519324663472464,1
5777419,2.0602235911476043,1
541307,1.4767145790554466,1
5725616,1.5852156057494962,1
260149,2.5051334702258896,1
618807,1.8397134382842808,1
4159296,1.6755646817248393,1
5755529,2.0196848710401225,1
5784828,1.3931644992014622,1
843533,1.5879534565366262,1
5672448,1.45271275382158,1
2466235,1.3636687200547504,1
5754223,2.0208473799495423,1
5686119,2.211894409192037,1
3615021,1.3880903490759795,1
2971636,1.5934291581108908,1
5420742,1.5934291581108908,1
959630,15.066794433036687,1
5721092,2.4196303901437473,1
5759451,2.063673283139396,1
5755444,2.358304814054307,1
725264,1.3169062286105369,1
2464558,1.8568139891137883,1
5720750,2.430620579511748,1
2512347,1.4030481405430024,1
3118371,1.4291581108829527,1
5716119,2.405295459730775,1
5809525,1.7000775724389745,1
1749351,1.5934291581108908,1
5786925,1.8171536129852328,1
2571081,2.338197581565154,1
5782187,1.9935569244809446,1
2029706,1.5934291581108908,1
4174093,1.262149212867897,1
3587481,1.924061145334246,1
5280003,1.336043805612588,1
5754504,2.242334742324211,1
3928918,1.5934291581108908,1
5858121,1.3388090349075876,1
5045471,1.6163358430298878,1
2515030,1.229192182902655,0
3962332,1.9191147615788182,1
4012805,7.887738991558295,1
393252,1.790432124115909,1
5826504,2.3408624229979376,1
5752658,2.2344933174826167,1
4159090,1.6755646817248393,1
5592340,2.2452467868278956,1
5807576,1.9749395391284565,1
5806739,1.5906913073237547,1
5693108,2.372511978097195,1
3339158,2.0867351129363416,1
1720903,2.4981629021218508,1
3079865,2.0158205729930523,1
5723359,1.4153958475929773,1
62044,1.869988592288392,1
5422849,5.397900981063197,1
981154,1.2813141683778289,1
5782516,2.0013050422085383,1
5561056,3.4465708418891254,1
419590,2.354994296144187,1
5712634,2.017796030116367,1
3799604,2.0778279717088695,1
2610944,2.3272553045858912,1
5856873,1.4291581108829527,1
5685680,1.6783025325119674,1
5755266,2.205521332420719,1
4157649,1.6755646817248393,1
5777875,2.0665754049737513,1
2991700,2.2787588409765025,1
5140741,1.7618526123659648,1
111166,1.5030800821355155,1
5811162,1.637225644535703,1
5450927,1.9470317134382882,1
3951297,2.167921514944104,1
5730218,1.3319572035306944,1
5810017,1.7138945927446907,1
59754,2.363732603239788,1
5782806,2.0283732603239786,1
2671105,1.7987405886379224,1
5616910,8.588793064111357,1
1244258,1.8243577458361808,1
477273,1.5030800821355155,1
5782842,1.9943509012092113,1
5784211,1.973835272644302,1
4446857,2.179456992927217,1
5805965,2.2322062514259633,1
5765890,2.411982660278337,1
1948592,2.5051334702258896,1
3255445,1.7639972621492166,1
2848783,1.7577640885238535,1
5658031,1.5571800136892522,1
3385865,1.6646132785763228,1
5729557,2.3452429842573546,1
5805527,1.7526534337212063,1
2162966,1.861218343600276,1
5802571,1.8291489847136608,1
592859,2.280968894973004,1
3340453,1.5934291581108908,1
1888157,2.3521423682409464,1
5784426,1.839899612137801,1
334853,1.5030800821355155,1
4230627,1.3334884782112668,1
5755015,2.31363906000458,1
3496695,1.4784394250513466,1
751704,2.5051334702258896,1
5798900,1.8317316906228696,1
5689745,1.8137348847821124,1
2174914,1.5030800821355155,1
5806252,1.730933150809952,1
5728158,2.324563084645223,1
2642048,1.5030800821355155,1
5829354,2.051900524754733,1
4611392,1.5852156057494962,1
70151,2.393080765458583,1
5781519,1.4097882909799357,1
5758744,2.1348574036048302,1
793562,1.5030800821355155,1
5756115,2.1785443759981833,1
5726181,2.305452886151036,1
707130,1.3661510381017543,1
5840377,1.3497786903947138,1
1360046,2.3408624229979376,1
5596441,1.9275382158338985,1
5760532,2.048259183207845,1
654672,1.5926199954632525,1
1856688,1.5030800821355155,1
5838208,1.445594341775048,1
315656,2.363513575176826,1
2708083,1.9319370294318938,1
1127409,1.5934291581108908,1
3654712,2.5412731006160167,1
5421927,2.110536162445813,1
616764,1.5030800821355155,1
5686614,1.8137348847821124,1
2891622,1.7278941364362255,1
5811144,1.6431302760666118,1
5754764,2.220369609856257,1
5770867,1.6148129815741645,1
1012055,2.1052156057494997,1
5837331,1.467460643394928,1
5725308,2.3094501483002463,1
5808359,1.738690394706822,1
5764503,2.0664841432808463,1
2562650,2.0756559434177517,1
3108082,1.5467579283595598,1
815754,2.0409034907597565,1
5811322,1.6618754277891945,1
5756861,2.119826602783477,1
4514738,1.5934291581108908,1
5840742,1.634542550764317,1
4977490,1.5852156057494962,1
5765144,2.058708647045403,1
5826269,2.3169518594569847,1
4802284,1.6673511293634413,1
808064,1.5030800821355155,1
304913,1.753867214236819,1
203801,2.45859000684462,0
5788808,1.8453114305270377,1
4158235,1.6755646817248393,1
5690031,1.7987405886379224,1
249902,2.3408806753365186,1
5754269,2.0208473799495423,0
802334,1.5934291581108908,1
5833575,1.5058179329226513,1
1720314,1.5934291581108908,1
2981475,1.4428473648186066,1
546852,2.5050787132101466,1
2093828,1.5926199954632525,0
542582,1.970668491900528,1
2377489,1.8921834360027303,1
5730786,1.8092262169252247,1
2754389,1.7431165868126797,1
5834246,2.0072918092630636,1
3303944,2.738347250741497,1
5809749,1.695204198037879,1
2608754,2.420825918320779,1
5755248,2.2587907825690197,1
1856923,1.5030800821355155,1
5787472,1.85628108601414,1
5398047,2.032224503764544,1
5806373,1.7932375085557923,1
5783559,1.9247091033538584,1
5171530,1.7165776865160767,1
2016649,1.5934291581108908,1
5789346,1.7342472322718694,1
911414,1.33111932466347,1
4495480,2.3063107460643315,1
3214415,2.45859000684462,1
5722576,1.6264841432808679,1
5727692,2.3846497832534936,1
26457,1.5852156057494962,1
5343681,2.482810860141458,0
5755220,2.1570035744163,1
5784332,1.9135112936344885,1
4174039,1.262149212867897,1
3339260,1.5934291581108908,1
2091271,1.5030800821355155,1
2161745,1.5030800821355155,1
5831629,1.098185531315973,1
5810512,1.6785671914213907,1
5745490,0.41534109057723095,0
5809383,1.5982295231576482,1
5446519,1.9415042969047087,1
5694486,2.5264795801962068,1
5742109,1.4056472364778672,1
5838253,1.451042664841436,1
5011104,1.8091718001368884,1
5810651,1.6646132785763228,1
2428381,1.5934291581108908,1
805858,2.3436641569701155,1
5760626,2.083367556468168,1
5808144,1.7062286105407303,1
5792784,1.7701117955738042,1
4984854,1.862745455928209,1
2391588,1.5633127994524325,1
5653027,1.8152041980378697,1
5785777,1.872521104266483,1
5755873,0.22450376454483353,0
685779,2.194825462012331,1
5783205,1.8760939995436907,1
5726079,2.354296144193486,1
5731037,1.789632671686061,1
2254272,1.5030800821355155,1
553962,1.5304768423454254,1
252331,2.0601049509468394,1
2862622,2.327200547570147,1
5851373,1.445576089436467,1
1430958,1.634478667579284,1
2691699,1.5030800821355155,1
5764624,2.0232237126323365,0
692759,1.5030800821355155,1
5473494,1.6244216290212246,1
5832420,1.472963723477064,1
5812365,1.6567373944786747,1
121820,1.8218024184348633,1
5857665,1.338790782569007,1
3409855,2.3408624229979376,1
2923765,1.5934291581108908,1
5783577,1.9247091033538584,1
5787892,1.8836413415468796,1
5741960,1.4056472364778672,1
176165,2.2806753365274948,1
5757064,2.3342596395163118,1
4399186,1.8421537759525453,1
5727469,2.2176043805612644,1
2723376,1.8987177732146998,1
5720899,2.2372669730452,1
3184451,2.343536390600049,1
5831599,1.098185531315973,1
5806364,1.7419028062970456,1
3300822,1.5934291581108908,1
5810567,1.6755646817248393,1
5734467,2.3123705224731896,1
5807026,1.7768651608487296,1
5374975,1.5606297056810448,1
3603242,2.467524526579964,1
